per locus comparison. all values as proportions
locus_ID	n_pairs	both_miss	b1_miss	b2_miss	both_genotyped	matched	diff_homhom	diff_homhet	diff_hethom
2101	50	0.0	0.1	0.0	0.9	0.0	0.0	0.866666666667	0.133333333333
21014	50	0.0	0.08	0.0	0.92	0.0	0.0	0.565217391304	0.434782608696
21015	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
21032	50	0.0	0.06	0.0	0.94	0.0	0.0	0.468085106383	0.531914893617
21034	50	0.0	0.02	0.0	0.98	0.0	0.0	0.938775510204	0.0612244897959
21035	50	0.0	0.16	0.0	0.84	0.0	0.0	0.619047619048	0.380952380952
21036	50	0.0	0.12	0.0	0.88	0.0	0.0	0.840909090909	0.159090909091
21039	50	0.0	0.1	0.0	0.9	0.0	0.0	0.488888888889	0.511111111111
2104	50	0.0	0.04	0.0	0.96	0.0	0.0	0.854166666667	0.145833333333
21042	50	0.0	0.06	0.0	0.94	0.0	0.0	1.0	0.0
21045	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
21046	50	0.0	0.08	0.0	0.92	0.0	0.0	0.826086956522	0.173913043478
21054	50	0.0	0.98	0.0	0.02	0.0	0.0	1.0	0.0
21055	50	0.0	0.0	0.0	1.0	0.0	0.0	0.92	0.08
21058	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
21065	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
21067	50	0.0	0.04	0.0	0.96	0.0	0.0	0.583333333333	0.416666666667
21071	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
21074	50	0.0	0.04	0.0	0.96	0.0	0.0	0.8125	0.1875
21079	50	0.0	0.22	0.0	0.78	0.0	0.0	1.0	0.0
2108	50	0.0	0.0	0.0	1.0	0.0	0.0	0.92	0.08
21086	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
21087	50	0.0	0.14	0.0	0.86	0.0	0.0	0.767441860465	0.232558139535
21089	50	0.0	0.02	0.0	0.98	0.0	0.0	0.979591836735	0.0204081632653
2109	50	0.0	0.1	0.0	0.9	0.0	0.0	0.933333333333	0.0666666666667
21092	50	0.0	0.28	0.0	0.72	0.0	0.0	0.888888888889	0.111111111111
21094	50	0.0	0.02	0.0	0.98	0.0	0.0	0.408163265306	0.591836734694
21099	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
211	50	0.0	0.02	0.0	0.98	0.0	0.0	0.938775510204	0.0612244897959
21108	50	0.0	0.04	0.0	0.96	0.0	0.0	0.9375	0.0625
21112	50	0.0	0.34	0.0	0.66	0.0	0.0	1.0	0.0
21120	50	0.0	0.08	0.0	0.92	0.0	0.0	0.760869565217	0.239130434783
21121	50	0.0	0.02	0.0	0.98	0.0	0.0	1.0	0.0
21125	50	0.0	0.22	0.0	0.78	0.0	0.0	0.923076923077	0.0769230769231
21128	50	0.0	0.98	0.0	0.02	0.0	0.0	1.0	0.0
2113	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
21133	50	0.0	0.0	0.0	1.0	0.0	0.0	0.98	0.02
21141	50	0.0	0.2	0.0	0.8	0.0	0.0	1.0	0.0
21148	50	0.0	0.06	0.0	0.94	0.0	0.0	1.0	0.0
2115	50	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0
21159	50	0.0	0.12	0.0	0.88	0.0	0.0	0.613636363636	0.386363636364
21164	50	0.0	0.16	0.0	0.84	0.0	0.0	0.857142857143	0.142857142857
21167	50	0.0	0.02	0.0	0.98	0.0	0.0	0.571428571429	0.428571428571
21169	50	0.0	0.6	0.0	0.4	0.0	0.0	1.0	0.0
21174	50	0.0	0.08	0.0	0.92	0.0	0.0	0.847826086957	0.152173913043
21175	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
2118	50	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
21180	50	0.0	0.04	0.0	0.96	0.0	0.0	0.895833333333	0.104166666667
21185	50	0.0	0.18	0.0	0.82	0.0	0.0	0.853658536585	0.146341463415
21187	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
21194	50	0.0	0.18	0.0	0.82	0.0	0.0	0.707317073171	0.292682926829
21195	50	0.0	0.12	0.0	0.88	0.0	0.0	0.909090909091	0.0909090909091
21204	50	0.0	0.02	0.0	0.98	0.0	0.0	1.0	0.0
21208	50	0.0	0.08	0.0	0.92	0.0	0.0	0.673913043478	0.326086956522
21226	50	0.0	0.04	0.0	0.96	0.0	0.0	0.708333333333	0.291666666667
21235	50	0.0	0.04	0.0	0.96	0.0	0.0	0.479166666667	0.520833333333
21236	50	0.0	0.14	0.0	0.86	0.0	0.0	1.0	0.0
21238	50	0.0	0.06	0.0	0.94	0.0	0.0	1.0	0.0
21239	50	0.0	0.04	0.0	0.96	0.0	0.0	0.979166666667	0.0208333333333
21250	50	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0
21255	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
21258	50	0.0	0.14	0.0	0.86	0.0	0.0	0.93023255814	0.0697674418605
21259	50	0.0	0.04	0.0	0.96	0.0	0.0	1.0	0.0
21261	50	0.0	0.04	0.0	0.96	0.0	0.0	1.0	0.0
21263	50	0.0	0.16	0.0	0.84	0.0	0.0	0.619047619048	0.380952380952
21264	50	0.0	0.02	0.0	0.98	0.0	0.0	1.0	0.0
21265	50	0.0	0.04	0.0	0.96	0.0	0.0	0.979166666667	0.0208333333333
21267	50	0.0	0.0	0.0	1.0	0.0	0.0	0.48	0.52
21269	50	0.0	0.08	0.0	0.92	0.0	0.0	0.95652173913	0.0434782608696
21275	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
21276	50	0.0	0.26	0.0	0.74	0.0	0.0	0.756756756757	0.243243243243
21277	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
21278	50	0.0	0.0	0.0	1.0	0.0	0.0	0.72	0.28
21285	50	0.0	0.06	0.0	0.94	0.0	0.0	1.0	0.0
21286	50	0.0	0.14	0.0	0.86	0.0	0.0	0.906976744186	0.093023255814
21288	50	0.0	0.04	0.0	0.96	0.0	0.0	1.0	0.0
21289	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
21292	50	0.0	0.2	0.0	0.8	0.0	0.0	1.0	0.0
21293	50	0.0	0.0	0.0	1.0	0.0	0.0	0.84	0.16
21294	50	0.0	0.2	0.0	0.8	0.0	0.0	0.925	0.075
21308	50	0.0	0.02	0.0	0.98	0.0	0.0	0.857142857143	0.142857142857
21309	50	0.0	0.32	0.0	0.68	0.0	0.0	0.911764705882	0.0882352941176
21312	50	0.0	0.1	0.0	0.9	0.0	0.0	0.955555555556	0.0444444444444
21314	50	0.0	0.22	0.0	0.78	0.0	0.0	0.897435897436	0.102564102564
21315	50	0.0	0.02	0.0	0.98	0.0	0.0	0.897959183673	0.102040816327
21324	50	0.0	0.02	0.0	0.98	0.0	0.0	0.836734693878	0.163265306122
21327	50	0.0	0.1	0.0	0.9	0.0	0.0	0.977777777778	0.0222222222222
21329	50	0.0	0.14	0.0	0.86	0.0	0.0	0.953488372093	0.046511627907
2133	50	0.0	0.04	0.0	0.96	0.0	0.0	0.875	0.125
21331	50	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
21332	50	0.0	0.1	0.0	0.9	0.0	0.0	0.955555555556	0.0444444444444
21335	50	0.0	0.36	0.0	0.64	0.0	0.0	1.0	0.0
21336	50	0.0	0.04	0.0	0.96	0.0	0.0	0.583333333333	0.416666666667
21338	50	0.0	0.18	0.0	0.82	0.0	0.0	0.853658536585	0.146341463415
21343	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
21344	50	0.0	0.02	0.0	0.98	0.0	0.0	0.489795918367	0.510204081633
21346	50	0.0	0.14	0.0	0.86	0.0	0.0	1.0	0.0
21350	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
21351	50	0.0	0.18	0.0	0.82	0.0	0.0	0.756097560976	0.243902439024
21353	50	0.0	0.22	0.0	0.78	0.0	0.0	0.846153846154	0.153846153846
21356	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
21357	50	0.0	0.2	0.0	0.8	0.0	0.0	1.0	0.0
21365	50	0.0	0.0	0.0	1.0	0.0	0.0	0.96	0.04
21367	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
21369	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
21379	50	0.0	0.2	0.0	0.8	0.0	0.0	0.775	0.225
2138	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
21380	50	0.0	0.08	0.0	0.92	0.0	0.0	0.978260869565	0.0217391304348
21384	50	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
21391	50	0.0	0.98	0.0	0.02	0.0	0.0	1.0	0.0
21394	50	0.0	0.06	0.0	0.94	0.0	0.0	0.936170212766	0.063829787234
21395	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
21396	50	0.0	0.02	0.0	0.98	0.0	0.0	0.979591836735	0.0204081632653
21405	50	0.0	0.0	0.0	1.0	0.0	0.0	0.94	0.06
21406	50	0.0	0.04	0.0	0.96	0.0	0.0	0.770833333333	0.229166666667
21410	50	0.0	0.02	0.0	0.98	0.0	0.0	0.979591836735	0.0204081632653
21416	50	0.0	0.16	0.0	0.84	0.0	0.0	1.0	0.0
21420	50	0.0	0.0	0.0	1.0	0.0	0.0	0.8	0.2
21421	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
21424	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
21428	50	0.0	0.04	0.0	0.96	0.0	0.0	0.666666666667	0.333333333333
21429	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
21432	50	0.0	0.0	0.0	1.0	0.0	0.0	0.8	0.2
21440	50	0.0	0.02	0.0	0.98	0.0	0.0	0.918367346939	0.0816326530612
21441	50	0.0	0.02	0.0	0.98	0.0	0.0	0.877551020408	0.122448979592
21445	50	0.0	0.18	0.0	0.82	0.0	0.0	1.0	0.0
21446	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
21449	50	0.0	0.22	0.0	0.78	0.0	0.0	0.923076923077	0.0769230769231
2145	50	0.0	0.06	0.0	0.94	0.0	0.0	0.63829787234	0.36170212766
21453	50	0.0	0.06	0.0	0.94	0.0	0.0	0.510638297872	0.489361702128
21454	50	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
21455	50	0.0	0.24	0.0	0.76	0.0	0.0	0.894736842105	0.105263157895
21459	50	0.0	0.02	0.0	0.98	0.0	0.0	0.65306122449	0.34693877551
21462	50	0.0	0.16	0.0	0.84	0.0	0.0	1.0	0.0
21464	50	0.0	0.0	0.0	1.0	0.0	0.0	0.44	0.56
21467	50	0.0	0.18	0.0	0.82	0.0	0.0	0.634146341463	0.365853658537
21473	50	0.0	0.1	0.0	0.9	0.0	0.0	0.644444444444	0.355555555556
21475	50	0.0	0.04	0.0	0.96	0.0	0.0	0.916666666667	0.0833333333333
21479	50	0.0	0.02	0.0	0.98	0.0	0.0	1.0	0.0
21480	50	0.0	0.08	0.0	0.92	0.0	0.0	0.608695652174	0.391304347826
21482	50	0.0	0.12	0.0	0.88	0.0	0.0	0.295454545455	0.704545454545
21486	50	0.0	0.02	0.0	0.98	0.0	0.0	0.979591836735	0.0204081632653
21489	50	0.0	0.0	0.0	1.0	0.0	0.0	0.88	0.12
21490	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
21491	50	0.0	0.1	0.0	0.9	0.0	0.0	1.0	0.0
21493	50	0.0	0.28	0.0	0.72	0.0	0.0	0.888888888889	0.111111111111
21494	50	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
2150	50	0.0	0.08	0.0	0.92	0.0	0.0	0.869565217391	0.130434782609
21504	50	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
21507	50	0.0	0.02	0.0	0.98	0.0	0.0	0.755102040816	0.244897959184
21509	50	0.0	0.08	0.0	0.92	0.0	0.0	0.282608695652	0.717391304348
2151	50	0.0	0.0	0.0	1.0	0.0	0.0	0.56	0.44
21515	50	0.0	0.0	0.0	1.0	0.0	0.0	0.78	0.22
21516	50	0.0	0.02	0.0	0.98	0.0	0.0	0.69387755102	0.30612244898
21519	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
21523	50	0.0	0.1	0.0	0.9	0.0	0.0	1.0	0.0
21528	50	0.0	0.14	0.0	0.86	0.0	0.0	0.883720930233	0.116279069767
21537	50	0.0	0.0	0.0	1.0	0.0	0.0	0.48	0.52
21540	50	0.0	0.08	0.0	0.92	0.0	0.0	1.0	0.0
21548	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
21549	50	0.0	0.1	0.0	0.9	0.0	0.0	0.977777777778	0.0222222222222
21564	50	0.0	0.1	0.0	0.9	0.0	0.0	0.311111111111	0.688888888889
21570	50	0.0	0.0	0.0	1.0	0.0	0.0	0.86	0.14
21571	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
21573	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
21574	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
21578	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
21584	50	0.0	0.0	0.0	1.0	0.0	0.0	0.62	0.38
21586	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
21587	50	0.0	0.02	0.0	0.98	0.0	0.0	0.0	1.0
21589	50	0.0	0.08	0.0	0.92	0.0	0.0	0.869565217391	0.130434782609
21591	50	0.0	0.02	0.0	0.98	0.0	0.0	0.714285714286	0.285714285714
21600	50	0.0	0.08	0.0	0.92	0.0	0.0	0.347826086957	0.652173913043
21605	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
21615	50	0.0	0.02	0.0	0.98	0.0	0.0	0.775510204082	0.224489795918
2162	50	0.0	0.0	0.0	1.0	0.0	0.0	0.98	0.02
21622	50	0.0	0.18	0.0	0.82	0.0	0.0	1.0	0.0
21623	50	0.0	0.02	0.0	0.98	0.0	0.0	0.979591836735	0.0204081632653
2163	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
21630	50	0.0	0.22	0.0	0.78	0.0	0.0	0.897435897436	0.102564102564
2164	50	0.0	0.28	0.0	0.72	0.0	0.0	0.972222222222	0.0277777777778
21641	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
21645	50	0.0	0.22	0.0	0.78	0.0	0.0	1.0	0.0
21646	50	0.0	0.02	0.0	0.98	0.0	0.0	0.775510204082	0.224489795918
21647	50	0.0	0.14	0.0	0.86	0.0	0.0	0.627906976744	0.372093023256
2165	50	0.0	0.02	0.0	0.98	0.0	0.0	0.918367346939	0.0816326530612
21651	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
21652	50	0.0	0.14	0.0	0.86	0.0	0.0	0.558139534884	0.441860465116
21653	50	0.0	0.04	0.0	0.96	0.0	0.0	1.0	0.0
21657	50	0.0	0.42	0.0	0.58	0.0	0.0	0.965517241379	0.0344827586207
2166	50	0.0	0.0	0.0	1.0	0.0	0.0	0.46	0.54
21661	50	0.0	0.0	0.0	1.0	0.0	0.0	0.88	0.12
21669	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
21672	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
21673	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
21674	50	0.0	0.24	0.0	0.76	0.0	0.0	1.0	0.0
21676	50	0.0	0.16	0.0	0.84	0.0	0.0	1.0	0.0
21685	50	0.0	0.0	0.0	1.0	0.0	0.0	0.7	0.3
21689	50	0.0	0.36	0.0	0.64	0.0	0.0	0.84375	0.15625
21692	50	0.0	0.0	0.0	1.0	0.0	0.0	0.8	0.2
21693	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
21694	50	0.0	0.98	0.0	0.02	0.0	0.0	1.0	0.0
217	50	0.0	0.02	0.0	0.98	0.0	0.0	0.857142857143	0.142857142857
21709	50	0.0	0.1	0.0	0.9	0.0	0.0	0.977777777778	0.0222222222222
2171	50	0.0	0.0	0.0	1.0	0.0	0.0	0.96	0.04
21711	50	0.0	0.12	0.0	0.88	0.0	0.0	0.5	0.5
21713	50	0.0	0.14	0.0	0.86	0.0	0.0	0.651162790698	0.348837209302
21714	50	0.0	0.04	0.0	0.96	0.0	0.0	0.8125	0.1875
21718	50	0.0	0.0	0.0	1.0	0.0	0.0	0.68	0.32
21723	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
21724	50	0.0	0.1	0.0	0.9	0.0	0.0	1.0	0.0
2173	50	0.0	0.06	0.0	0.94	0.0	0.0	0.510638297872	0.489361702128
21731	50	0.0	0.04	0.0	0.96	0.0	0.0	0.729166666667	0.270833333333
21733	50	0.0	0.04	0.0	0.96	0.0	0.0	0.791666666667	0.208333333333
21734	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
21735	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
21738	50	0.0	0.02	0.0	0.98	0.0	0.0	0.591836734694	0.408163265306
21741	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
21745	50	0.0	0.04	0.0	0.96	0.0	0.0	1.0	0.0
21747	50	0.0	0.98	0.0	0.02	0.0	0.0	1.0	0.0
2175	50	0.0	0.02	0.0	0.98	0.0	0.0	0.938775510204	0.0612244897959
21750	50	0.0	0.02	0.0	0.98	0.0	0.0	0.775510204082	0.224489795918
21752	50	0.0	0.0	0.0	1.0	0.0	0.0	0.46	0.54
21753	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
21764	50	0.0	0.08	0.0	0.92	0.0	0.0	1.0	0.0
21765	50	0.0	0.06	0.0	0.94	0.0	0.0	0.659574468085	0.340425531915
21768	50	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
21769	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
21771	50	0.0	0.0	0.0	1.0	0.0	0.0	0.46	0.54
21773	50	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
21776	50	0.0	0.1	0.0	0.9	0.0	0.0	0.8	0.2
21777	50	0.0	0.0	0.0	1.0	0.0	0.0	0.98	0.02
21784	50	0.0	0.0	0.0	1.0	0.0	0.0	0.84	0.16
21786	50	0.0	0.04	0.0	0.96	0.0	0.0	0.770833333333	0.229166666667
21790	50	0.0	0.02	0.0	0.98	0.0	0.0	1.0	0.0
21793	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
21796	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
218	50	0.0	0.0	0.0	1.0	0.0	0.0	0.96	0.04
2180	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
21804	50	0.0	0.06	0.0	0.94	0.0	0.0	0.595744680851	0.404255319149
21805	50	0.0	0.82	0.0	0.18	0.0	0.0	1.0	0.0
21809	50	0.0	0.02	0.0	0.98	0.0	0.0	0.979591836735	0.0204081632653
21810	50	0.0	0.02	0.0	0.98	0.0	0.0	1.0	0.0
21813	50	0.0	0.06	0.0	0.94	0.0	0.0	0.957446808511	0.0425531914894
21815	50	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
21816	50	0.0	0.14	0.0	0.86	0.0	0.0	1.0	0.0
21817	50	0.0	0.0	0.0	1.0	0.0	0.0	0.94	0.06
21818	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
21822	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
21826	50	0.0	0.98	0.0	0.02	0.0	0.0	1.0	0.0
21828	50	0.0	0.06	0.0	0.94	0.0	0.0	0.808510638298	0.191489361702
21830	50	0.0	0.08	0.0	0.92	0.0	0.0	0.826086956522	0.173913043478
21833	50	0.0	0.08	0.0	0.92	0.0	0.0	0.369565217391	0.630434782609
21834	50	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
21852	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
21856	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
21863	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
21867	50	0.0	0.06	0.0	0.94	0.0	0.0	0.63829787234	0.36170212766
21868	50	0.0	0.18	0.0	0.82	0.0	0.0	1.0	0.0
21869	50	0.0	0.06	0.0	0.94	0.0	0.0	1.0	0.0
21873	50	0.0	0.2	0.0	0.8	0.0	0.0	0.475	0.525
21874	50	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
21876	50	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
21878	50	0.0	0.06	0.0	0.94	0.0	0.0	0.936170212766	0.063829787234
21879	50	0.0	0.02	0.0	0.98	0.0	0.0	1.0	0.0
21880	50	0.0	0.06	0.0	0.94	0.0	0.0	1.0	0.0
21881	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
21882	50	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
21883	50	0.0	0.86	0.0	0.14	0.0	0.0	1.0	0.0
21884	50	0.0	0.0	0.0	1.0	0.0	0.0	0.68	0.32
21889	50	0.0	0.3	0.0	0.7	0.0	0.0	0.914285714286	0.0857142857143
2189	50	0.0	0.02	0.0	0.98	0.0	0.0	1.0	0.0
21890	50	0.0	0.02	0.0	0.98	0.0	0.0	0.918367346939	0.0816326530612
21891	50	0.0	0.0	0.0	1.0	0.0	0.0	0.54	0.46
21897	50	0.0	0.0	0.0	1.0	0.0	0.0	0.74	0.26
219	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
21900	50	0.0	0.36	0.0	0.64	0.0	0.0	0.875	0.125
2191	50	0.0	0.12	0.0	0.88	0.0	0.0	0.545454545455	0.454545454545
21912	50	0.0	0.0	0.0	1.0	0.0	0.0	0.9	0.1
21915	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
21916	50	0.0	0.2	0.0	0.8	0.0	0.0	1.0	0.0
21918	50	0.0	0.08	0.0	0.92	0.0	0.0	1.0	0.0
21921	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
21922	50	0.0	0.04	0.0	0.96	0.0	0.0	0.729166666667	0.270833333333
21929	50	0.0	0.0	0.0	1.0	0.0	0.0	0.98	0.02
21930	50	0.0	0.06	0.0	0.94	0.0	0.0	0.936170212766	0.063829787234
21933	50	0.0	0.04	0.0	0.96	0.0	0.0	1.0	0.0
21934	50	0.0	0.1	0.0	0.9	0.0	0.0	0.933333333333	0.0666666666667
21936	50	0.0	0.06	0.0	0.94	0.0	0.0	0.893617021277	0.106382978723
21939	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
2194	50	0.0	0.02	0.0	0.98	0.0	0.0	1.0	0.0
21940	50	0.0	0.14	0.0	0.86	0.0	0.0	0.813953488372	0.186046511628
21941	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
21943	50	0.0	0.0	0.0	1.0	0.0	0.0	0.76	0.24
21947	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
21948	50	0.0	0.1	0.0	0.9	0.0	0.0	0.6	0.4
21949	50	0.0	0.14	0.0	0.86	0.0	0.0	0.767441860465	0.232558139535
21953	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
21957	50	0.0	0.04	0.0	0.96	0.0	0.0	0.625	0.375
21961	50	0.0	0.2	0.0	0.8	0.0	0.0	1.0	0.0
21966	50	0.0	0.02	0.0	0.98	0.0	0.0	0.714285714286	0.285714285714
21970	50	0.0	0.06	0.0	0.94	0.0	0.0	0.914893617021	0.0851063829787
21978	50	0.0	0.1	0.0	0.9	0.0	0.0	1.0	0.0
21980	50	0.0	0.0	0.0	1.0	0.0	0.0	0.58	0.42
21983	50	0.0	0.0	0.0	1.0	0.0	0.0	0.92	0.08
21984	50	0.0	0.12	0.0	0.88	0.0	0.0	1.0	0.0
21986	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
21987	50	0.0	0.06	0.0	0.94	0.0	0.0	0.936170212766	0.063829787234
21988	50	0.0	0.02	0.0	0.98	0.0	0.0	1.0	0.0
21989	50	0.0	0.02	0.0	0.98	0.0	0.0	0.448979591837	0.551020408163
21992	50	0.0	0.0	0.0	1.0	0.0	0.0	0.92	0.08
21994	50	0.0	0.12	0.0	0.88	0.0	0.0	1.0	0.0
21996	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
22000	50	0.0	0.98	0.0	0.02	0.0	0.0	1.0	0.0
22001	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
22010	50	0.0	0.1	0.0	0.9	0.0	0.0	1.0	0.0
22012	50	0.0	0.12	0.0	0.88	0.0	0.0	0.977272727273	0.0227272727273
22015	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
2202	50	0.0	0.04	0.0	0.96	0.0	0.0	0.75	0.25
22024	50	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
22026	50	0.0	0.04	0.0	0.96	0.0	0.0	0.895833333333	0.104166666667
22027	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
22028	50	0.0	0.1	0.0	0.9	0.0	0.0	0.711111111111	0.288888888889
22029	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
2203	50	0.0	0.12	0.0	0.88	0.0	0.0	0.977272727273	0.0227272727273
22035	50	0.0	0.0	0.0	1.0	0.0	0.0	0.98	0.02
22038	50	0.0	0.02	0.0	0.98	0.0	0.0	0.612244897959	0.387755102041
22041	50	0.0	0.08	0.0	0.92	0.0	0.0	0.760869565217	0.239130434783
22043	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
22044	50	0.0	0.02	0.0	0.98	0.0	0.0	0.979591836735	0.0204081632653
22045	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
22048	50	0.0	0.12	0.0	0.88	0.0	0.0	0.977272727273	0.0227272727273
22050	50	0.0	0.16	0.0	0.84	0.0	0.0	0.666666666667	0.333333333333
22060	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
22062	50	0.0	0.06	0.0	0.94	0.0	0.0	0.808510638298	0.191489361702
22063	50	0.0	0.04	0.0	0.96	0.0	0.0	1.0	0.0
22067	50	0.0	0.02	0.0	0.98	0.0	0.0	0.591836734694	0.408163265306
22068	50	0.0	0.04	0.0	0.96	0.0	0.0	1.0	0.0
22074	50	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
22076	50	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
22083	50	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
22084	50	0.0	0.06	0.0	0.94	0.0	0.0	0.553191489362	0.446808510638
22091	50	0.0	0.08	0.0	0.92	0.0	0.0	0.413043478261	0.586956521739
22094	50	0.0	0.12	0.0	0.88	0.0	0.0	0.25	0.75
22099	50	0.0	0.64	0.0	0.36	0.0	0.0	1.0	0.0
2210	50	0.0	1.0	0.0	2e-20	0.0	0.0	0.0	0.0
22103	50	0.0	0.08	0.0	0.92	0.0	0.0	0.521739130435	0.478260869565
22107	50	0.0	0.0	0.0	1.0	0.0	0.0	0.5	0.5
22110	50	0.0	0.24	0.0	0.76	0.0	0.0	0.315789473684	0.684210526316
22112	50	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
22114	50	0.0	0.0	0.0	1.0	0.0	0.0	0.44	0.56
