locus_ID	n_pairs	both_miss	b1_miss	b2_miss	both_genotyped	matched	diff_homhom	diff_homhet	diff_hethom
10009	50	0.08	0.18	0.04	0.7	0.971428571429	0.0	0.0285714285714	0.0
10011	50	0.14	0.12	0.1	0.64	1.0	0.0	0.0	0.0
10012	50	0.02	0.0	0.06	0.92	1.0	0.0	0.0	0.0
10014	50	0.12	0.14	0.0	0.74	1.0	0.0	0.0	0.0
10016	50	0.06	0.28	0.02	0.64	0.96875	0.0	0.0	0.03125
10018	50	0.0	0.02	0.06	0.92	1.0	0.0	0.0	0.0
10019	50	0.04	0.0	0.06	0.9	1.0	0.0	0.0	0.0
10020	50	0.1	0.1	0.0	0.8	1.0	0.0	0.0	0.0
10022	50	0.0	0.0	0.08	0.92	1.0	0.0	0.0	0.0
10023	50	0.0	0.0	0.02	0.98	1.0	0.0	0.0	0.0
10025	50	0.02	0.0	0.04	0.94	1.0	0.0	0.0	0.0
10026	50	0.14	0.14	0.04	0.68	1.0	0.0	0.0	0.0
10027	50	0.04	0.0	0.02	0.94	1.0	0.0	0.0	0.0
10029	50	0.14	0.16	0.06	0.64	1.0	0.0	0.0	0.0
10033	50	0.1	0.16	0.06	0.68	1.0	0.0	0.0	0.0
10036	50	0.02	0.0	0.08	0.9	1.0	0.0	0.0	0.0
10037	50	0.1	0.18	0.04	0.68	0.970588235294	0.0	0.0	0.0294117647059
10040	50	0.06	0.0	0.04	0.9	0.977777777778	0.0222222222222	0.0	0.0
10041	50	0.16	0.14	0.08	0.62	1.0	0.0	0.0	0.0
10043	50	0.0	0.0	0.0	1.0	0.96	0.0	0.0	0.04
10045	50	0.12	0.16	0.04	0.68	1.0	0.0	0.0	0.0
10046	50	0.46	0.18	0.02	0.34	1.0	0.0	0.0	0.0
10048	50	0.04	0.18	0.06	0.72	0.972222222222	0.0	0.0	0.0277777777778
10049	50	0.02	0.0	0.08	0.9	0.977777777778	0.0222222222222	0.0	0.0
10051	50	0.02	0.0	0.02	0.96	0.979166666667	0.0	0.0208333333333	0.0
10054	50	0.0	0.0	0.02	0.98	0.979591836735	0.0	0.0204081632653	0.0
10055	50	0.08	0.18	0.02	0.72	1.0	0.0	0.0	0.0
10057	50	0.02	0.02	0.04	0.92	0.869565217391	0.0	0.0434782608696	0.0869565217391
10058	50	0.02	0.0	0.02	0.96	0.979166666667	0.0	0.0	0.0208333333333
10060	50	0.02	0.0	0.06	0.92	1.0	0.0	0.0	0.0
10067	50	0.12	0.16	0.02	0.7	1.0	0.0	0.0	0.0
10068	50	0.0	0.0	0.04	0.96	1.0	0.0	0.0	0.0
10070	50	0.02	0.0	0.0	0.98	0.979591836735	0.0	0.0	0.0204081632653
10071	50	0.14	0.16	0.04	0.66	1.0	0.0	0.0	0.0
10073	50	0.16	0.24	0.04	0.56	1.0	0.0	0.0	0.0
10075	50	0.0	0.0	0.04	0.96	1.0	0.0	0.0	0.0
10077	50	0.04	0.0	0.02	0.94	1.0	0.0	0.0	0.0
10078	50	0.0	0.0	0.08	0.92	1.0	0.0	0.0	0.0
10082	50	0.12	0.14	0.04	0.7	1.0	0.0	0.0	0.0
10086	50	0.04	0.02	0.02	0.92	0.95652173913	0.0	0.0	0.0434782608696
10089	50	0.12	0.1	0.1	0.68	0.941176470588	0.0	0.0	0.0588235294118
10093	50	0.14	0.06	0.04	0.76	1.0	0.0	0.0	0.0
10096	50	0.24	0.36	0.02	0.38	1.0	0.0	0.0	0.0
10097	50	0.22	0.1	0.02	0.66	1.0	0.0	0.0	0.0
10098	50	0.2	0.16	0.02	0.62	1.0	0.0	0.0	0.0
10099	50	0.22	0.36	0.02	0.4	1.0	0.0	0.0	0.0
10100	50	0.02	0.0	0.06	0.92	1.0	0.0	0.0	0.0
10101	50	0.0	0.0	0.0	1.0	0.98	0.0	0.0	0.02
10109	50	0.1	0.1	0.02	0.78	1.0	0.0	0.0	0.0
10111	50	0.36	0.18	0.18	0.28	1.0	0.0	0.0	0.0
10112	50	0.0	0.0	0.08	0.92	1.0	0.0	0.0	0.0
10113	50	0.04	0.0	0.08	0.88	1.0	0.0	0.0	0.0
10116	50	0.06	0.12	0.0	0.82	0.975609756098	0.0	0.0	0.0243902439024
10120	50	0.0	0.0	0.06	0.94	1.0	0.0	0.0	0.0
10123	50	0.02	0.02	0.08	0.88	1.0	0.0	0.0	0.0
10124	50	0.0	0.02	0.04	0.94	0.978723404255	0.0	0.0212765957447	0.0
10125	50	0.16	0.12	0.06	0.66	1.0	0.0	0.0	0.0
10126	50	0.0	0.0	0.02	0.98	1.0	0.0	0.0	0.0
10130	50	0.04	0.0	0.1	0.86	1.0	0.0	0.0	0.0
10133	50	0.02	0.0	0.02	0.96	1.0	0.0	0.0	0.0
10136	50	0.02	0.0	0.02	0.96	0.979166666667	0.0	0.0	0.0208333333333
10137	50	0.02	0.0	0.02	0.96	1.0	0.0	0.0	0.0
10140	50	0.34	0.38	0.08	0.2	1.0	0.0	0.0	0.0
10142	50	0.0	0.0	0.02	0.98	1.0	0.0	0.0	0.0
10143	50	0.12	0.08	0.04	0.76	1.0	0.0	0.0	0.0
10147	50	0.02	0.0	0.0	0.98	1.0	0.0	0.0	0.0
10150	50	0.02	0.0	0.04	0.94	1.0	0.0	0.0	0.0
10152	50	0.02	0.0	0.04	0.94	0.978723404255	0.0	0.0212765957447	0.0
10156	50	0.0	0.0	0.04	0.96	1.0	0.0	0.0	0.0
10161	50	0.4	0.2	0.06	0.34	1.0	0.0	0.0	0.0
10162	50	0.0	0.0	0.02	0.98	1.0	0.0	0.0	0.0
10164	50	0.16	0.12	0.04	0.68	1.0	0.0	0.0	0.0
10170	50	0.0	0.0	0.04	0.96	1.0	0.0	0.0	0.0
10171	50	0.02	0.0	0.04	0.94	0.957446808511	0.0	0.0212765957447	0.0212765957447
10172	50	0.0	0.0	0.02	0.98	1.0	0.0	0.0	0.0
10173	50	0.04	0.0	0.08	0.88	0.977272727273	0.0	0.0	0.0227272727273
10175	50	0.12	0.16	0.1	0.62	1.0	0.0	0.0	0.0
10177	50	0.02	0.0	0.04	0.94	0.978723404255	0.0	0.0	0.0212765957447
10180	50	0.1	0.16	0.0	0.74	0.972972972973	0.0	0.0	0.027027027027
10183	50	0.02	0.0	0.04	0.94	1.0	0.0	0.0	0.0
10185	50	0.02	0.0	0.04	0.94	1.0	0.0	0.0	0.0
10187	50	0.14	0.14	0.0	0.72	1.0	0.0	0.0	0.0
10189	50	0.02	0.0	0.1	0.88	1.0	0.0	0.0	0.0
10194	50	0.38	0.4	0.04	0.18	1.0	0.0	0.0	0.0
10195	50	0.06	0.12	0.08	0.74	1.0	0.0	0.0	0.0
10196	50	0.08	0.12	0.02	0.78	1.0	0.0	0.0	0.0
10201	50	0.08	0.18	0.02	0.72	1.0	0.0	0.0	0.0
10202	50	0.0	0.0	0.12	0.88	1.0	0.0	0.0	0.0
10203	50	0.0	0.0	0.04	0.96	0.958333333333	0.0208333333333	0.0	0.0208333333333
10204	50	0.38	0.22	0.04	0.36	1.0	0.0	0.0	0.0
10206	50	0.16	0.14	0.0	0.7	0.971428571429	0.0	0.0	0.0285714285714
10208	50	0.02	0.0	0.08	0.9	1.0	0.0	0.0	0.0
10213	50	0.14	0.38	0.02	0.46	1.0	0.0	0.0	0.0
10214	50	0.16	0.12	0.02	0.7	1.0	0.0	0.0	0.0
10218	50	0.0	0.0	0.04	0.96	1.0	0.0	0.0	0.0
10221	50	0.2	0.12	0.0	0.68	1.0	0.0	0.0	0.0
10224	50	0.12	0.14	0.04	0.7	1.0	0.0	0.0	0.0
10225	50	0.0	0.0	0.02	0.98	0.979591836735	0.0	0.0	0.0204081632653
10226	50	0.08	0.26	0.0	0.66	1.0	0.0	0.0	0.0
10227	50	0.02	0.02	0.02	0.94	1.0	0.0	0.0	0.0
10228	50	0.06	0.16	0.04	0.74	0.972972972973	0.0	0.027027027027	0.0
10233	50	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
10237	50	0.26	0.32	0.02	0.4	1.0	0.0	0.0	0.0
10238	50	0.22	0.36	0.1	0.32	0.9375	0.0	0.0625	0.0
10239	50	0.22	0.46	0.06	0.26	1.0	0.0	0.0	0.0
10240	50	0.0	0.0	0.04	0.96	1.0	0.0	0.0	0.0
10242	50	0.16	0.16	0.04	0.64	0.96875	0.0	0.0	0.03125
10245	50	0.16	0.1	0.02	0.72	1.0	0.0	0.0	0.0
10247	50	0.36	0.36	0.06	0.22	1.0	0.0	0.0	0.0
10248	50	0.1	0.18	0.04	0.68	1.0	0.0	0.0	0.0
10249	50	0.0	0.0	0.08	0.92	1.0	0.0	0.0	0.0
10250	50	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
10255	50	0.02	0.0	0.04	0.94	1.0	0.0	0.0	0.0
10257	50	0.08	0.2	0.0	0.72	0.972222222222	0.0	0.0	0.0277777777778
10260	50	0.02	0.0	0.08	0.9	1.0	0.0	0.0	0.0
10261	50	0.46	0.3	0.08	0.16	1.0	0.0	0.0	0.0
10267	50	0.08	0.0	0.06	0.86	1.0	0.0	0.0	0.0
10271	50	0.2	0.12	0.04	0.64	1.0	0.0	0.0	0.0
10272	50	0.06	0.14	0.06	0.74	1.0	0.0	0.0	0.0
10275	50	0.18	0.12	0.04	0.66	1.0	0.0	0.0	0.0
10278	50	0.02	0.04	0.02	0.92	0.95652173913	0.0	0.0	0.0434782608696
10280	50	0.1	0.04	0.08	0.78	1.0	0.0	0.0	0.0
10281	50	0.04	0.0	0.06	0.9	0.977777777778	0.0	0.0222222222222	0.0
10283	50	0.02	0.0	0.0	0.98	1.0	0.0	0.0	0.0
10284	50	0.04	0.0	0.02	0.94	1.0	0.0	0.0	0.0
10285	50	0.02	0.0	0.04	0.94	1.0	0.0	0.0	0.0
10286	50	0.16	0.12	0.04	0.68	0.970588235294	0.0	0.0294117647059	0.0
10287	50	0.12	0.16	0.04	0.68	1.0	0.0	0.0	0.0
10291	50	0.1	0.18	0.02	0.7	1.0	0.0	0.0	0.0
10293	50	0.04	0.02	0.02	0.92	1.0	0.0	0.0	0.0
10294	50	0.12	0.1	0.08	0.7	1.0	0.0	0.0	0.0
10296	50	0.02	0.0	0.06	0.92	1.0	0.0	0.0	0.0
10299	50	0.06	0.0	0.06	0.88	1.0	0.0	0.0	0.0
10302	50	0.0	0.0	0.02	0.98	1.0	0.0	0.0	0.0
10303	50	0.0	0.0	0.08	0.92	0.978260869565	0.0	0.0	0.0217391304348
10305	50	0.02	0.0	0.02	0.96	0.979166666667	0.0	0.0208333333333	0.0
10307	50	0.04	0.0	0.02	0.94	1.0	0.0	0.0	0.0
10309	50	0.0	0.04	0.04	0.92	0.934782608696	0.0	0.0217391304348	0.0434782608696
10311	50	0.0	0.0	0.08	0.92	1.0	0.0	0.0	0.0
10312	50	0.0	0.0	0.02	0.98	0.979591836735	0.0	0.0204081632653	0.0
10314	50	0.0	0.0	0.08	0.92	1.0	0.0	0.0	0.0
10317	50	0.08	0.0	0.08	0.84	1.0	0.0	0.0	0.0
10318	50	0.22	0.12	0.04	0.62	1.0	0.0	0.0	0.0
10319	50	0.02	0.0	0.04	0.94	1.0	0.0	0.0	0.0
10320	50	0.02	0.0	0.02	0.96	0.979166666667	0.0	0.0	0.0208333333333
10322	50	0.0	0.0	0.02	0.98	1.0	0.0	0.0	0.0
10325	50	0.16	0.16	0.0	0.68	1.0	0.0	0.0	0.0
10326	50	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
10332	50	0.28	0.52	0.06	0.14	1.0	0.0	0.0	0.0
10333	50	0.08	0.18	0.04	0.7	1.0	0.0	0.0	0.0
10334	50	0.2	0.44	0.04	0.32	1.0	0.0	0.0	0.0
10335	50	0.02	0.0	0.06	0.92	0.978260869565	0.0	0.0217391304348	0.0
10337	50	0.0	0.0	0.0	1.0	0.96	0.0	0.02	0.02
10338	50	0.0	0.02	0.04	0.94	0.978723404255	0.0	0.0	0.0212765957447
10339	50	0.32	0.22	0.04	0.42	1.0	0.0	0.0	0.0
10341	50	0.12	0.22	0.06	0.6	1.0	0.0	0.0	0.0
10344	50	0.1	0.16	0.08	0.66	0.969696969697	0.0	0.0	0.030303030303
10345	50	0.0	0.0	0.04	0.96	0.979166666667	0.0	0.0208333333333	0.0
10351	50	0.24	0.08	0.08	0.6	1.0	0.0	0.0	0.0
10352	50	0.0	0.02	0.0	0.98	1.0	0.0	0.0	0.0
10353	50	0.04	0.0	0.08	0.88	1.0	0.0	0.0	0.0
10354	50	0.2	0.32	0.04	0.44	1.0	0.0	0.0	0.0
10355	50	0.0	0.0	0.02	0.98	1.0	0.0	0.0	0.0
10357	50	0.0	0.0	0.06	0.94	1.0	0.0	0.0	0.0
10360	50	0.28	0.1	0.08	0.54	1.0	0.0	0.0	0.0
10361	50	0.0	0.0	0.02	0.98	0.979591836735	0.0	0.0	0.0204081632653
10364	50	0.08	0.1	0.02	0.8	0.975	0.0	0.0	0.025
10367	50	0.02	0.0	0.08	0.9	0.977777777778	0.0	0.0	0.0222222222222
10368	50	0.0	0.0	0.02	0.98	0.979591836735	0.0	0.0204081632653	0.0
10370	50	0.04	0.0	0.0	0.96	1.0	0.0	0.0	0.0
10372	50	0.02	0.0	0.02	0.96	1.0	0.0	0.0	0.0
10373	50	0.16	0.1	0.04	0.7	1.0	0.0	0.0	0.0
10375	50	0.18	0.1	0.04	0.68	1.0	0.0	0.0	0.0
10377	50	0.1	0.16	0.02	0.72	0.972222222222	0.0277777777778	0.0	0.0
10379	50	0.04	0.0	0.08	0.88	1.0	0.0	0.0	0.0
10380	50	0.06	0.0	0.06	0.88	1.0	0.0	0.0	0.0
10381	50	0.0	0.02	0.04	0.94	1.0	0.0	0.0	0.0
10382	50	0.02	0.0	0.08	0.9	0.977777777778	0.0	0.0	0.0222222222222
10383	50	0.02	0.0	0.04	0.94	1.0	0.0	0.0	0.0
10387	50	0.0	0.0	0.02	0.98	1.0	0.0	0.0	0.0
10388	50	0.06	0.12	0.06	0.76	1.0	0.0	0.0	0.0
10390	50	0.04	0.0	0.02	0.94	1.0	0.0	0.0	0.0
10392	50	0.14	0.12	0.0	0.74	0.972972972973	0.0	0.0	0.027027027027
10395	50	0.0	0.0	0.14	0.86	1.0	0.0	0.0	0.0
10396	50	0.02	0.02	0.08	0.88	0.977272727273	0.0227272727273	0.0	0.0
10399	50	0.02	0.02	0.02	0.94	1.0	0.0	0.0	0.0
10404	50	0.06	0.0	0.02	0.92	0.978260869565	0.0217391304348	0.0	0.0
10405	50	0.28	0.36	0.04	0.32	1.0	0.0	0.0	0.0
10408	50	0.1	0.08	0.06	0.76	1.0	0.0	0.0	0.0
10413	50	0.16	0.12	0.14	0.58	1.0	0.0	0.0	0.0
10416	50	0.22	0.1	0.14	0.54	1.0	0.0	0.0	0.0
10417	50	0.02	0.0	0.04	0.94	0.978723404255	0.0	0.0	0.0212765957447
10419	50	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
10421	50	0.46	0.42	0.02	0.1	1.0	0.0	0.0	0.0
10423	50	0.04	0.0	0.14	0.82	1.0	0.0	0.0	0.0
10424	50	0.12	0.1	0.02	0.76	1.0	0.0	0.0	0.0
10428	50	0.02	0.0	0.08	0.9	0.977777777778	0.0222222222222	0.0	0.0
10429	50	0.08	0.12	0.08	0.72	1.0	0.0	0.0	0.0
10430	50	0.52	0.24	0.02	0.22	1.0	0.0	0.0	0.0
10432	50	0.08	0.1	0.04	0.78	1.0	0.0	0.0	0.0
10434	50	0.04	0.06	0.08	0.82	0.975609756098	0.0	0.0	0.0243902439024
10438	50	0.18	0.08	0.02	0.72	1.0	0.0	0.0	0.0
10440	50	0.12	0.0	0.0	0.88	1.0	0.0	0.0	0.0
10441	50	0.02	0.02	0.02	0.94	1.0	0.0	0.0	0.0
10443	50	0.12	0.16	0.04	0.68	1.0	0.0	0.0	0.0
10446	50	0.04	0.22	0.06	0.68	1.0	0.0	0.0	0.0
10456	50	0.28	0.14	0.1	0.48	1.0	0.0	0.0	0.0
10457	50	0.04	0.0	0.12	0.84	1.0	0.0	0.0	0.0
10458	50	0.0	0.0	0.04	0.96	1.0	0.0	0.0	0.0
10459	50	0.2	0.34	0.06	0.4	1.0	0.0	0.0	0.0
10461	50	0.02	0.0	0.02	0.96	0.979166666667	0.0	0.0208333333333	0.0
10462	50	0.12	0.02	0.02	0.84	1.0	0.0	0.0	0.0
10464	50	0.0	0.0	0.06	0.94	0.978723404255	0.0	0.0212765957447	0.0
10465	50	0.1	0.12	0.04	0.74	0.972972972973	0.0	0.0	0.027027027027
10466	50	0.02	0.0	0.0	0.98	1.0	0.0	0.0	0.0
10467	50	0.16	0.14	0.04	0.66	0.969696969697	0.0	0.0	0.030303030303
10468	50	0.24	0.34	0.0	0.42	0.952380952381	0.0	0.047619047619	0.0
10469	50	0.14	0.24	0.02	0.6	1.0	0.0	0.0	0.0
10470	50	0.5	0.28	0.04	0.18	1.0	0.0	0.0	0.0
10472	50	0.04	0.0	0.04	0.92	1.0	0.0	0.0	0.0
10474	50	0.14	0.14	0.02	0.7	1.0	0.0	0.0	0.0
10477	50	0.16	0.14	0.02	0.68	1.0	0.0	0.0	0.0
10478	50	0.0	0.0	0.06	0.94	1.0	0.0	0.0	0.0
10479	50	0.0	0.0	0.06	0.94	1.0	0.0	0.0	0.0
10480	50	0.02	0.02	0.04	0.92	1.0	0.0	0.0	0.0
10484	50	0.0	0.02	0.0	0.98	0.938775510204	0.0	0.0204081632653	0.0408163265306
10486	50	0.1	0.2	0.02	0.68	1.0	0.0	0.0	0.0
10489	50	0.02	0.0	0.0	0.98	1.0	0.0	0.0	0.0
10491	50	0.0	0.0	0.16	0.84	0.97619047619	0.0	0.0	0.0238095238095
10492	50	0.06	0.16	0.02	0.76	1.0	0.0	0.0	0.0
10498	50	0.08	0.18	0.0	0.74	1.0	0.0	0.0	0.0
10499	50	0.02	0.0	0.0	0.98	1.0	0.0	0.0	0.0
10500	50	0.14	0.1	0.04	0.72	1.0	0.0	0.0	0.0
10505	50	0.04	0.0	0.0	0.96	1.0	0.0	0.0	0.0
10508	50	0.06	0.08	0.02	0.84	1.0	0.0	0.0	0.0
10509	50	0.2	0.08	0.06	0.66	1.0	0.0	0.0	0.0
10510	50	0.18	0.18	0.04	0.6	1.0	0.0	0.0	0.0
10512	50	0.18	0.14	0.08	0.6	0.966666666667	0.0	0.0	0.0333333333333
10513	50	0.08	0.18	0.0	0.74	1.0	0.0	0.0	0.0
10515	50	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
10516	50	0.0	0.0	0.06	0.94	1.0	0.0	0.0	0.0
10517	50	0.02	0.0	0.04	0.94	1.0	0.0	0.0	0.0
10518	50	0.22	0.08	0.1	0.6	1.0	0.0	0.0	0.0
10521	50	0.0	0.0	0.04	0.96	0.979166666667	0.0	0.0	0.0208333333333
10524	50	0.0	0.06	0.04	0.9	1.0	0.0	0.0	0.0
10526	50	0.14	0.16	0.0	0.7	1.0	0.0	0.0	0.0
10527	50	0.16	0.14	0.04	0.66	1.0	0.0	0.0	0.0
10528	50	0.0	0.0	0.02	0.98	1.0	0.0	0.0	0.0
10530	50	0.22	0.24	0.02	0.52	0.961538461538	0.0	0.0	0.0384615384615
10531	50	0.04	0.0	0.04	0.92	0.978260869565	0.0	0.0	0.0217391304348
10535	50	0.02	0.04	0.08	0.86	1.0	0.0	0.0	0.0
10541	50	0.18	0.1	0.02	0.7	1.0	0.0	0.0	0.0
10542	50	0.04	0.14	0.02	0.8	1.0	0.0	0.0	0.0
10547	50	0.04	0.02	0.0	0.94	1.0	0.0	0.0	0.0
10550	50	0.02	0.0	0.04	0.94	0.978723404255	0.0	0.0	0.0212765957447
10553	50	0.12	0.12	0.04	0.72	1.0	0.0	0.0	0.0
10554	50	0.0	0.0	0.02	0.98	1.0	0.0	0.0	0.0
10562	50	0.08	0.0	0.04	0.88	1.0	0.0	0.0	0.0
10564	50	0.04	0.0	0.04	0.92	1.0	0.0	0.0	0.0
10565	50	0.12	0.28	0.1	0.5	1.0	0.0	0.0	0.0
10566	50	0.12	0.14	0.02	0.72	1.0	0.0	0.0	0.0
10567	50	0.04	0.0	0.02	0.94	1.0	0.0	0.0	0.0
10569	50	0.02	0.0	0.0	0.98	0.979591836735	0.0	0.0	0.0204081632653
10570	50	0.1	0.18	0.06	0.66	0.969696969697	0.0	0.0	0.030303030303
10571	50	0.02	0.0	0.02	0.96	1.0	0.0	0.0	0.0
10572	50	0.1	0.14	0.0	0.76	1.0	0.0	0.0	0.0
10573	50	0.48	0.34	0.02	0.16	1.0	0.0	0.0	0.0
10578	50	0.12	0.06	0.06	0.76	1.0	0.0	0.0	0.0
10579	50	0.1	0.12	0.02	0.76	1.0	0.0	0.0	0.0
10587	50	0.0	0.0	0.02	0.98	1.0	0.0	0.0	0.0
10588	50	0.3	0.08	0.08	0.54	1.0	0.0	0.0	0.0
10589	50	0.0	0.0	0.08	0.92	0.95652173913	0.0	0.0217391304348	0.0217391304348
10591	50	0.1	0.08	0.12	0.7	1.0	0.0	0.0	0.0
10592	50	0.1	0.12	0.02	0.76	1.0	0.0	0.0	0.0
10593	50	0.14	0.12	0.04	0.7	0.971428571429	0.0	0.0285714285714	0.0
10594	50	0.2	0.14	0.04	0.62	1.0	0.0	0.0	0.0
10595	50	0.02	0.0	0.02	0.96	0.979166666667	0.0208333333333	0.0	0.0
10599	50	0.14	0.06	0.06	0.74	0.972972972973	0.0	0.0	0.027027027027
10603	50	0.0	0.0	0.0	1.0	0.98	0.0	0.02	0.0
10605	50	0.0	0.04	0.02	0.94	1.0	0.0	0.0	0.0
10607	50	0.0	0.0	0.06	0.94	1.0	0.0	0.0	0.0
10609	50	0.06	0.0	0.08	0.86	1.0	0.0	0.0	0.0
10611	50	0.32	0.16	0.1	0.42	1.0	0.0	0.0	0.0
10612	50	0.14	0.12	0.02	0.72	1.0	0.0	0.0	0.0
10613	50	0.06	0.0	0.14	0.8	1.0	0.0	0.0	0.0
10614	50	0.08	0.2	0.02	0.7	0.971428571429	0.0	0.0285714285714	0.0
10617	50	0.0	0.0	0.0	1.0	0.98	0.0	0.02	0.0
10619	50	0.12	0.1	0.06	0.72	1.0	0.0	0.0	0.0
10620	50	0.12	0.18	0.02	0.68	1.0	0.0	0.0	0.0
10623	50	0.08	0.08	0.04	0.8	0.95	0.0	0.025	0.025
10629	50	0.0	0.0	0.04	0.96	1.0	0.0	0.0	0.0
10630	50	0.0	0.0	0.02	0.98	0.979591836735	0.0	0.0	0.0204081632653
10631	50	0.04	0.0	0.06	0.9	1.0	0.0	0.0	0.0
10632	50	0.02	0.02	0.02	0.94	1.0	0.0	0.0	0.0
10633	50	0.1	0.1	0.02	0.78	1.0	0.0	0.0	0.0
10634	50	0.26	0.34	0.06	0.34	1.0	0.0	0.0	0.0
10635	50	0.04	0.02	0.0	0.94	1.0	0.0	0.0	0.0
10636	50	0.16	0.12	0.04	0.68	1.0	0.0	0.0	0.0
10637	50	0.0	0.0	0.02	0.98	1.0	0.0	0.0	0.0
10639	50	0.5	0.46	0.0	0.04	1.0	0.0	0.0	0.0
10640	50	0.08	0.26	0.02	0.64	1.0	0.0	0.0	0.0
10641	50	0.08	0.18	0.0	0.74	0.972972972973	0.027027027027	0.0	0.0
10642	50	0.08	0.12	0.02	0.78	1.0	0.0	0.0	0.0
10644	50	0.0	0.0	0.08	0.92	0.978260869565	0.0	0.0	0.0217391304348
10647	50	0.06	0.0	0.02	0.92	1.0	0.0	0.0	0.0
10648	50	0.1	0.08	0.06	0.76	1.0	0.0	0.0	0.0
10650	50	0.02	0.0	0.0	0.98	1.0	0.0	0.0	0.0
10651	50	0.02	0.0	0.06	0.92	1.0	0.0	0.0	0.0
10654	50	0.02	0.0	0.04	0.94	0.978723404255	0.0	0.0	0.0212765957447
10655	50	0.3	0.02	0.06	0.62	1.0	0.0	0.0	0.0
10656	50	0.14	0.18	0.1	0.58	1.0	0.0	0.0	0.0
10657	50	0.02	0.0	0.06	0.92	0.978260869565	0.0	0.0217391304348	0.0
10660	50	0.04	0.0	0.04	0.92	0.978260869565	0.0	0.0217391304348	0.0
10661	50	0.0	0.0	0.12	0.88	1.0	0.0	0.0	0.0
10662	50	0.14	0.12	0.0	0.74	0.972972972973	0.0	0.0	0.027027027027
10664	50	0.02	0.0	0.0	0.98	0.979591836735	0.0	0.0	0.0204081632653
10665	50	0.16	0.14	0.06	0.64	0.96875	0.03125	0.0	0.0
10668	50	0.0	0.0	0.02	0.98	0.979591836735	0.0	0.0	0.0204081632653
10672	50	0.12	0.18	0.02	0.68	1.0	0.0	0.0	0.0
10673	50	0.12	0.16	0.02	0.7	0.971428571429	0.0	0.0	0.0285714285714
10675	50	0.12	0.18	0.02	0.68	0.970588235294	0.0	0.0294117647059	0.0
10677	50	0.0	0.02	0.04	0.94	0.978723404255	0.0	0.0212765957447	0.0
10682	50	0.1	0.12	0.0	0.78	1.0	0.0	0.0	0.0
10684	50	0.2	0.2	0.04	0.56	0.964285714286	0.0	0.0357142857143	0.0
10685	50	0.08	0.2	0.02	0.7	0.971428571429	0.0285714285714	0.0	0.0
10687	50	0.22	0.1	0.02	0.66	1.0	0.0	0.0	0.0
10689	50	0.02	0.02	0.16	0.8	1.0	0.0	0.0	0.0
10692	50	0.06	0.12	0.0	0.82	1.0	0.0	0.0	0.0
10693	50	0.12	0.16	0.0	0.72	1.0	0.0	0.0	0.0
10696	50	0.04	0.0	0.0	0.96	1.0	0.0	0.0	0.0
10698	50	0.0	0.0	0.06	0.94	1.0	0.0	0.0	0.0
10699	50	0.0	0.0	0.04	0.96	1.0	0.0	0.0	0.0
10704	50	0.1	0.0	0.08	0.82	1.0	0.0	0.0	0.0
10705	50	0.08	0.0	0.0	0.92	0.978260869565	0.0	0.0217391304348	0.0
10706	50	0.0	0.0	0.02	0.98	1.0	0.0	0.0	0.0
10715	50	0.02	0.02	0.04	0.92	1.0	0.0	0.0	0.0
10716	50	0.0	0.0	0.02	0.98	1.0	0.0	0.0	0.0
10719	50	0.02	0.0	0.02	0.96	1.0	0.0	0.0	0.0
10722	50	0.0	0.0	0.06	0.94	0.957446808511	0.0	0.0212765957447	0.0212765957447
10723	50	0.1	0.0	0.1	0.8	0.975	0.0	0.025	0.0
10725	50	0.02	0.0	0.0	0.98	1.0	0.0	0.0	0.0
10727	50	0.0	0.0	0.04	0.96	1.0	0.0	0.0	0.0
10729	50	0.46	0.26	0.06	0.22	1.0	0.0	0.0	0.0
10730	50	0.0	0.0	0.04	0.96	0.979166666667	0.0	0.0	0.0208333333333
10733	50	0.14	0.0	0.02	0.84	1.0	0.0	0.0	0.0
10735	50	0.02	0.02	0.04	0.92	0.934782608696	0.0	0.0652173913043	0.0
10740	50	0.16	0.1	0.08	0.66	1.0	0.0	0.0	0.0
10742	50	0.0	0.0	0.04	0.96	1.0	0.0	0.0	0.0
10745	50	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
10747	50	0.24	0.14	0.08	0.54	1.0	0.0	0.0	0.0
10751	50	0.02	0.0	0.04	0.94	0.978723404255	0.0	0.0	0.0212765957447
10752	50	0.02	0.0	0.0	0.98	0.979591836735	0.0	0.0	0.0204081632653
10756	50	0.04	0.0	0.02	0.94	1.0	0.0	0.0	0.0
10757	50	0.1	0.02	0.12	0.76	1.0	0.0	0.0	0.0
10759	50	0.14	0.12	0.0	0.74	1.0	0.0	0.0	0.0
10760	50	0.06	0.06	0.04	0.84	1.0	0.0	0.0	0.0
10761	50	0.2	0.2	0.0	0.6	1.0	0.0	0.0	0.0
10762	50	0.04	0.0	0.04	0.92	1.0	0.0	0.0	0.0
10763	50	0.14	0.0	0.04	0.82	0.975609756098	0.0	0.0	0.0243902439024
